:ID;author:string
6953562;Hongbing Pan
7253631;Xinfu Liu
6952090;Li Li 0003
6994675;Yifan Pan
7431030;Eng-Huat Toh
6832440;Jin Sha
7294482;Tokihiro Fukatsu
7309416;Scott C. Chapman
7431085;Tao Duan
7339370;Bangyou Zheng
7423776;Seishi Ninomiya
7423774;Wei Guo 0002
7431169;Chenchen Zhu
6969235;Zheng Wu
7431168;Yunzhang Fang
7431167;Xiangling Tian
7002649;Jiayi Zhou
7251969;Xiaojuan Tian
7431166;Yanmin Jia
7431218;Lawrence Mwenda Muriira
6765997;Zhiwei Zhao
7073080;Ilona Wegrzyn
7072993;Gavin D. M. Jeffries
7431502;Alar Ainla
7072994;Aldo Jesorka
7431520;Chi-An Dai
7431518;Wen-Pin Shih
7431519;Chuin-Shan Chen
7431517;Dao Liang
7431855;Loubna El Harrad
7431856;Ilhame Bourais
7431857;Hasna Mohammadi
7431858;Aziz Amine
6833942;Ruizhi Chen
7118114;Keke Liu
7105949;Teng Wu
7112191;Jingbin Liu
6995244;Juha Hyyppä
7118115;Deyu Yin
7432132;Andrea Guercilena
7432130;Valentina Zega
7432133;Gabriele Gattere
7432131;Attilio Frangi
7430256;María de la Luz Olvera-Amador
7432134;Venkata Krishna Karthik Tangirala
7431470;Heberto Gómez-Pozos
7432135;Ventura Rodríguez-Lugo
6827802;Hichem Snoussi
6827799;Tian Wang 0002
6838311;Yoshio Inoue
7251263;Kyoko Shibata
6838284;Tao Liu 0006
7116149;Hui Xia
7428473;Yihua Kang
7428472;Xiaoming Huang
7414383;Jianbo Wu
6942029;Hui Fang
6862336;Chaoqing Tang
7426925;Dong-Ming Fang
7432389;Hanru Zhang
7432388;Xiuhan Li
6859900;Fei Peng
7432390;Tianyang Yang
7428015;Sang Hun Shin
7428013;Bongsoo Lee
7428018;Kyoung Won Jang
7428016;Wook Jae Yoo
7428385;F. Javier García-Ramos
7432696;Antonio Boné
7432695;A. Javier Aguirre
7432698;Mariano Vidal
7432694;Hugo Malón
7427782;Zhenyuan Sun
7421874;Deyong Chen
7431026;Lianhong Chen
6757214;Junbo Wang
6823476;Guanglei Li
7421875;Jian Chen 0012
7432998;Herman Sun
6864083;Chin-Shyurng Fahn
7432775;Yabin Liang
6838210;Qian Feng
6862941;Jian Jiang
6796867;Qingzhao Kong
6825735;Gangbing Song
7432241;Xiaoyi Bao
7433778;Wenhai Li
7433777;Dapeng Zhou
7355113;Kim Arild Steen
7026993;Ole Green
7355114;Ole Roland Therkildsen
7433954;Andrés Villa-Henriksen
6861526;Tian Jin
6952321;Dongkai Yang
7402895;Kewen Sun
6995932;Shengqi Zhu
6823153;Guisheng Liao
7434244;Huake Wang
7280853;Cao Zeng
6778553;Jingwei Xu
7051747;Yu Rang Park
7052886;Yura Lee
7434438;Jae Ho Lee
7186811;Soo-Yong Shin
7434437;Guna Lee
7434750;Takashi Togami
7423773;Kyosuke Yamamoto
7434751;Norio Yamaguchi
6819029;Heye Zhang
6770812;Subhas Chandra Mukhopadhyay
7392887;Md Eshrat E. Alahi
7435082;Hemant Ghayvat
6935924;Yuan-Ting Zhang
6770811;Wanqing Wu
6767110;Sandeep Pirbhulal
6839875;Ruo Li
6835037;Lin Sun
6827547;Haisen S. Li
7435215;Baowei Chen
6819670;Gongliu Yang
6819669;Qingzhong Cai
6756938;Jing Wang
6828917;Yu Zhang 0014
7365111;Shi Zhang
6828916;Bing Zhang 0010
6828768;Insoo Koo
6831701;Pham Viet Tuan
7043580;José Luis Lázaro
7422078;Pedro R. Fernández
7422079;Angel Enrique Cano-García
7435714;Yamilet Pompa-Chacón
7435715;Felipe Espinoza
7435713;Arturo Luis Infante
7429676;Hengzhen Feng
6789802;Zongmin Ma
7435837;Zhicai Yang
6976171;Jun Liu 0005
6974048;Yunbo Shi
7435838;Zhiwei Kou
7435840;Yanxiang Chen
7042489;Huiliang Cao
7435839;Dan Zhi
7095719;Junghee Han
7044588;Taejoon Park
7435996;Huachao Yang
6995506;Yunjia Wang
7107892;Xiaolin Meng
7435995;Yanzhe Zhang
7435994;Guoliang Chen 0006
6975503;Peng Tian
7436184;Changill Ban
7436183;Seonghwan Lee
7436182;Kyung-Mi Song
6974477;Leocundo Aguilar
6919626;Jesus A. Garcia
7193522;Mauricio A. Sanchez
7436234;Evangelina Lara
6937541;Mevludin Memedi
6937536;Jerker Westin
7436377;Mark Dougherty
7436376;Somayeh Aghanavesi
6937539;Dag Nyholm
7277843;Rik Vullings
7436421;Sander Ganzevles
7436422;Peter Jan Beek
7436423;Martin Truijens
6756864;Hein A. M. Daanen
7436469;Fengtian Han
6798796;Rong Zhang
7436467;Ruonan Wu
6785723;Haixia Li
7436470;Peida Hu
7436468;Qiuping Wu
7436508;Yoonjin Oh
7218116;Young-Jin Jung
7436509;Sang Hyoun Choi
6772785;Dong Wook Kim
7436933;Marcin Derlatka
7436934;Mariusz Bogdan
6963490;Gang Tan
6788169;Jianjun Zhao
7436938;Jihong Yang
7106440;Xiaoyi Guo
6780852;Yiping Li
7106439;Zhengxiang Zhang
6916216;Michael Brennan
7436958;Stuart Whitfield
7436960;Amarildo Paschoalini
7436959;Simon Dray
7436956;Fabrício Almeida
7436957;Phillip Joseph
6856489;Andrea Bellucci
6834946;Paloma Díaz
7437131;Guo-Cheng Han
7429614;Zhencheng Chen
7437128;Annaleizle Ferranco
7437129;Xiaorui Su
7437130;Zhiliang Jiang
7437127;Xiao-Zhen Feng
7437257;Zhuangsheng Zhu
6818944;Shibo Wang
7426889;Jr-Lung Lin
6867319;Yu-Ying Lin
7437498;Jia-Cheng Pan
7437499;Liang-Ju Chien
7437497;Chi-Han Chiou
6760176;Lianyu Zheng
6760175;Wei Fang
7437586;Huanjun Deng
6755051;Hongbo Zhang
7437842;Carlos Baladrón
6820771;Belén Carro
6820772;Antonio Sánchez-Esguevillas
7036004;Javier M. Aguiar
7437841;Lorena Calavia
6849757;Marco Casini
6848378;Antonio Vicino
7438122;Carlos Bezuidenhout
7438121;Frances van der Merwe
7438124;Mark Maboeta
7438123;Johnnie van den Berg
6961885;Ohseok Kwon
7438219;Hyeonseok Yoon
7071812;Ji Eun Lee
7438218;Jyongsik Jang
7438217;Seon Joo Park
7230420;Jussi Leppänen
7438349;Jayaprasad Bojja
7406136;Jussi Collin
7438348;Jussi Parviainen
6905712;Antti J. Eronen
6832354;Jianfeng Zhang
7438354;Yimian Ma
6766762;Zhiyong Zhang
6835801;Lvwen Huang
7438699;Jinyang Hu
6848481;Jongeun Choi
6848480;Yunfei Xu
7106499;Alexandre Escolà
7422548;Jordi Llop
7106498;Joan Ramón Rosell Polo
7429681;Montserrat Gallart
7422547;Emilio Gil
7425059;Jaume Arnó
7425060;Ricardo Sanz-Cortiella
7422546;Jordi Llorens
6837103;Xiaoping Wu
6975011;Lufeng Mo
6783384;Jizhong Zhao
6837105;Guoying Wang
7439596;Young-Ro Yoon
7439595;Sangyoup Lee
7439594;Hyunchul Ko
7439593;Myeonggu Son
7439592;Jeongjick Lee
7439591;Min Hyung Kim
7425946;Woo-Jin Chang
7025722;Kihwan Nam
7017605;In Soo Park
6773915;Sang Woo Lee
7424987;Dae Sung Yoon
7431392;Sei Young Lee
6928986;Jianqi Wang
7111488;Fugui Qi
7111490;Fulai Liang
7111489;Teng Jiao
6955987;Hao Lv
7439930;José Ramón Ramos Barrado
6973558;Jin-Woo Kim 0003
7433074;Dong-Keun Jeon
7336933;Carlos A. F. Marques
7426574;Cátia Leitão
7426572;Paulo Fernando da Costa Antunes
7440238;Cátia Tavares
7426571;Maria Fátima Domingues
7440239;Tiago Leite
7038107;Eduardo Rocon
7362320;Anselmo Frizera-Neto
7426573;Nélia Alberto
7037716;Paulo S. André
6834562;Ayman Radwan
6920482;Qi Jia
6779195;Zhongxuan Luo
6797931;He Guo
7440252;Xinkai Gao
6952366;GoangSeog Choi
6943429;Sadeque Reza Khan
6762703;Ivan Stojmenovic
6763610;Nathalie Mitton
6973437;Tahiry Razafindralambo
6908455;David Simplot-Ryl
7198247;Luis Miguel Bergasa
7198246;José Javier Yebes Torres
7435523;Miguel Ángel García Garrido
7435005;Chunling Peng
6839688;Fangwei Li
6831189;Huaping Liu
6825845;Sang-Hyo Kim
7440908;Chiwoo Lim
7272187;Min Jang
7307842;Steve Vanlanduit
7433563;Ali Rezayat
7441196;Katrien van Tichelen
7441195;Julien Ertveldt
7422157;Alfredo Lamberti
7441194;Ben De Pauw
7429534;Francis Berghmans
7441233;Boxin Zuo
6762867;Lizhe Wang
6889277;Weitao Chen
6780371;Hong Wang
7441371;Feixiang Ke
7441370;Haodong Qiu
7441492;Anu Kadyan
7441491;Shubha Pandey
7441493;Siddharth Pandey
7441490;Kamalakanta Behera
7441731;Sascha Eichstädt
7441732;Alfred Link
7179179;Clemens Elster
7423803;Jian-Neng Wang
7069926;Hongming Wang
7106476;Bingwei Yang
6812950;Lijun Xu
6810774;Xiaolu Li
7442026;Jiayue Huyan
7433504;Marco Santonico
7442098;Chiara Vernile
7284710;Enrico Marchetti
6866805;Simona Tecco
7442100;Ester Tarantino
7442101;Giuseppe Marzo
7442099;Daniele Ciciarelli
7433507;Giorgio Pennazza
7227757;Min Beom Lee
7442439;Hee-Jin Jeong
7442440;Hiroshi Ueda
7396136;Tzer Hwai Gilbert Thio
7191843;Tarig Faisal
6952485;Fatimah Ibrahim
7442533;Michael Neuman
7159002;Peng Zhang 0019
6818829;Robert C. Qiu
6771731;Zhe Chen
6975904;Vasu Chakravarthy
6844709;Zhiqiang Wu 0001
6831268;Nan Guo
6891559;Zhen Hu
7442800;Héctor Hugo Pérez Garza
7442801;Murali Krishna Ghatkesar
7442799;Marcel Lambertus Cornelis de Laat
7442804;Susan J. Quinn
7423844;Robert D. O'Neill
7442803;Rochelle Ford
7268582;Lina Pu
6974663;Yuzhi Zhang
6756370;Yi Zhao
7268583;Yu Luo 0001
6788594;Yun Meng
6834627;Yuan Dong
6981781;Haining Mo
7235437;Zheng Peng 0001
7442971;Numan Celik
7442970;Jorge S. Chaglla E.
7028412;Wamadeva Balachandran
7225819;Joonwhoan Lee
7225818;Deepak Ghimire
6928521;Fernando Vidal-Verdú
7430184;Julián Castellanos-Ramos
6928520;Rafael de Jesús Navas-Gonzalez
7437409;Iván Fernández
7443186;Seok-Jin Yoon
7443185;Hi Gyu Moon
7443184;Kwang Soo Yoo
7435454;Soo Deok Han
7435455;Chong-Yun Kang
6923890;Alejandro Linares-Barranco
6926322;Rafael Paz-Vicente
6927986;Angel Jiménez-Fernandez
6880980;Antón Civit Balcells
6927989;Manuel Jesus Domínguez-Morales
6880962;Gabriel Jiménez-Moreno
7423460;Weidong Chen 0012
7443458;Gaoxuan Wang
7423454;Eric Fertein
6996201;Jean-Bernard Choquel
6996200;Serge Reboul
6799136;Klaus D. McDonald-Maier
7443471;Ruhma Tahir
7443472;Hasan Tahir
7443573;Chuansheng Li
6835999;Yuqiao Wang
7429426;Fangfang Xing
7440704;Haiming Shao
7429300;Héctor Guillén-Bonilla
7430255;Martín Flores-Martínez
7429301;Verónica-María Rodríguez-Betancourtt
7429306;Oscar Blanco-Alonso
7429303;Lorenzo Gildo-Ortiz
7429304;Alex Guillén-Bonilla
7429307;Juan Reyes-Gómez
7443778;Zahra Emam-djomeh
7443779;Mohammad Saeed Yarmand
6786481;Gabriele Magna
6785809;Corrado Di Natale
7443777;Mohammad Ekrami
7422221;Roberto Paolesse
6818009;Rosdiadee Nordin
6818692;Fazirulhisyam Hashim
7443860;Mas Haslinda Mohamad
6976346;Osamu Takyu
6818691;Aduwati Sali
6825734;Linsheng Huo
7438702;Zhijie Wang
6794869;Xu Li
6840322;Hong-Nan Li
7158104;Stanislav Zvanovec
7444065;Prakriti Saxena
7444064;Petr Chvojka
7444063;Petr Pesek
6821199;Zabih Ghassemlooy
6825244;Manav R. Bhatnagar
7062450;Chun-Hsien Wu
6767244;Yeh-Ching Chung
7444326;Pierre N. Floriano
7194666;John T. McDevitt
7194660;Nicolaos Christodoulides
7444324;Jie Chou
7194659;Ximena Sanchez
7444325;Jorge Wong
7116011;Conor Cahalane
6995941;Conor P. McElhinney
6995943;Tim McCarthy
6995940;Paul Lewis
7444569;Woo Chang Jung
7430103;Jung Keun Lee
7421896;Bernhard Schmauss
7431951;Manuel Rosenberger
7431953;Ralf Hellmann
7444754;Xuanxiao Song
7442765;Shugui Liu
6782114;Sen Wang
7444872;Spela Korent Urek
7444870;Eva Sorsak
7444871;Julija Volmajer Valh
7429151;Aleksandra Lobnik
7445048;Gabriel Riutort-Mayol
7445051;José Luis Lerma
7445050;Ana Elena Seguí
7445049;Ángel Marqués-Mateu
7000728;Chee Sun Liew
6827113;Teh Ying Wah
6827114;Muhammad Habib Ur Rehman
6796617;Babak Daghighi
7109741;Ataollah Shirzadi
6983875;Baharin Bin Ahmad
7109747;Saro Lee
6983566;Himan Shahabi
7109742;Kamran Chapi
7109746;Mahdi Panahi
7106654;Dieu Tien Bui
6995126;Biswajeet Pradhan
7334630;Khabat Khosravi
7434768;Anastasia L. Lagopodi
7434766;Xanthoula Eirini Pantazi
7434769;Giorgos Kontouris
7434765;Alexandra A. Tamouridou
7117651;Thomas K. Alexandridis
7445363;Dimitrios Kasampalis
7444680;Javid Kashefi
7091510;Dimitrios Moshou
7307439;Pengzhan Chen
7445537;Xiaoyue Chen
7445536;Ye Kuang
7108138;Shunping Ji
7445628;Ningning Zhu
7445629;Yonghong Jia
7445661;Sebastian Scholze
6849516;Dragan Stokic
7445709;Jyh Cherng Jan
7445711;Yih-Min Wu
7445710;Wei-An Chao
7437148;Cheng-Horng Lin
7445805;Wooyoung Lee
7445804;Jun Min Lee
7445803;Jin-Seo Noh
6767347;Jie Li
6820227;Jun Tang
6795545;Chong Shen
6760489;Xiaoming Zhang
7446477;Miriam Alvarado
7421311;José Luis Ramírez
7423573;Eric Navarrete
7423574;Eduard Llobet
7078575;Alfonso Romero
7446491;Cheng-Yang Huang
7446492;Ming-Che Chan
6756148;Chien-Yue Chen
6832163;Bor-Shyh Lin
7440827;Yin-Chieh Liu
7440826;Ay Su
7422960;Chi-Yuan Lee
7436196;Wei-Yuan Fan
7436197;Wei-Jung Hsieh
7446646;Edgar González Fernández
6769904;Julio Hernandez-Castro
7430851;Miguel Díaz-Cacho
6854550;Emma Delgado
6851031;Antonio Barreiro
7282701;Pablo Falcón
6884671;Alberto Mazzoni
7087865;Calogero M. Oddo
7446920;Luca Massari
7446919;Francesca Sorgini
7166571;Eduardo Palermo
7446921;Jessica D'Abbraccio
7171643;Fiona N. Newell
6937974;Maria Chiara Carrozza
7198014;Petar B. Petrovic
6817831;Shu Shen
7446999;Han-Ming Jiang
6789115;Ruchuan Wang
7446998;Yang-Qing Su
6828831;Lijuan Sun
7446997;Zhao-Qing Wei
7136211;Lian-Sheng Zhang
7433902;Kuang-Chao Fan
7447418;Zhen-Xin Chang
7447417;Ying-Jun Lei
7433900;Rui-Jun Li
6944399;Mohd Ridzuan Ahmad
7447437;Shehu Muhammad Auwal
7447436;Auwal Shehu Tijjani
7447435;Maryam Alsadat Rad
7447470;Valerie Sparkes
7447471;Liba Sheeran
7447472;Jennifer L. Davies
7075260;Kate Button
7447468;Mohammad Al-Amri
7447469;Kevin Nicholas
7447499;Geminiano Martinez-Ponce
7447500;Guillermo Garnica
7447501;Susana Figueroa-Gerstenmaier
7437625;Sergio Calixto
7447692;Mamoru Usami
7425701;Yoshihiro Irokawa
6757901;Otmar Loffeld
7447848;Ezzaldeen Edwan
7447849;Stefan Knedlik
7447904;Peter J. Burke
7447902;Ted D. Pham
7447903;Douglas C. Wallace
7203011;Eduardo Cañete
7253102;Luis Llopis
6767841;Jaime Chen
6975969;Bartolomé Rubio
6765935;Manuel Díaz
7442563;Emmanouel Hourdakis
7442565;Androula G. Nassiopoulou
7448636;Tae-Bum Lee
7448193;Seung-Oh Jin
7448635;Ki-Young Shin
7448637;Jaeuk U. Kim
7271791;Seong Ki Yoo
7111912;Markku Poutanen
7117757;Caihong Zhang
7113542;Jeffrey T. Freymueller
6862041;Rong Zou
7448830;Shaomin Yang
7448829;Xuelian Cao
6834937;Wassim Znaidi
7084010;Muhammad Awais Javed
6837536;Elyes Ben Hamida
6843598;Ting Wang 0007
6837793;Yuhan Zhang
7449530;Yiru Dai
7449531;Jiangjie Jia
7154596;Yinyi Lin
6843599;Hongsheng Zhang
6800279;Chang Yu
6756871;Hui Lin
7431579;Lihui Feng
6825165;Aiying Yang
7449607;Jianmin Cui
6831584;Ke Zhao
7312894;Fang Cui
7449606;Yunan Sun
7057149;Apostolos Georgiadis
6836897;Manos M. Tentzeris
7449616;Sangkil Kim
7449699;Dongxing Tao
6759459;Huijie Zhao
6823169;Yan Yuan
7117089;Guorui Jia
7428519;Jean-Paul Yonnet
7449750;Manel Zidi
7428518;Aktham Asfour
6820238;Mihai Teodor Lazarescu
6842441;Osama Bin Tariq
6820237;Luciano Lavagno
7449885;Alireza Ramezani Akhmareh
6962627;Jin Myoung Kim
7002351;Tae Ho Cho
7450121;Youngshin Han
6877130;Hae Young Lee
7450138;Yuanhua Fu
6762368;Fan Yang
7450139;Zhiming He
7450479;Woosang Lee
6822758;Saeed Ullah
7450478;Minjoong Jeong
6859899;Prateek Mittal
7450679;Bhavin J. Shastri
7450680;Alexander N. Tait
6859315;Paul R. Prucnal
7450678;Ben Wu
7237010;Pei-Jung Chung
6837411;Weibo Deng
6837410;Xin Zhang 0026
6796450;Di Yao
6834216;Qiang Yang
7450932;Fernando Camaro
7424357;Jesús Gutiérrez-Gutiérrez
7424356;Xabier Insausti
6946066;Pedro M. Crespo
7262665;Anne Porbadnigk
7450650;Sebastian Arndt
7450649;Jan-Niklas Antons
6907328;Robert Schleicher
6933727;Sebastian Möller
7230743;Gabriel Curio
6947301;Xue Li 0002
6912327;Richard P. Kleihorst
6912326;Hamid K. Aghajan
6788251;Hongbing Ji
6789493;Yuhong Zhang
6929962;Justin K. Romberg
6985716;Mark A. Davenport
6858988;Yan Sun 0001
7012609;Vinod Vokkarane
7451052;Yongbo Zeng
6804752;Tao Yu
6933826;John H. L. Hansen
7276684;Braham Himed
6824806;Hongbin Li
6783347;Jun Liu 0004
7209291;SungYe Kim
6859481;Edward J. Delp
6936081;Marc Bosch
7451218;Insoo Woo
6936080;Fengqing Zhu
6936082;Carol J. Boushey
7206412;David S. Ebert
7096968;Paul M. Kintner
7451267;Joanna C. Hinks
6855570;Mark L. Psiaki
7030426;Todd E. Humphreys
7451268;Brady O'Hanlon
7451354;Benedetto Barabino
7130110;Raymond S. K. Kwan
7451400;Ignacio Eduardo Laplagne
7130111;Ann S. K. Kwan
7451487;Douwe de Vries
7128142;Ramon M. Lentink
7451486;Dick Middelkoop
7451576;Santiago Gómez
7451574;Luis A. Guzmán
7451575;Carlos A. Moncada
7133048;Thant Syn
7133047;Arkalgud Ramaprasad
7451952;Joshua D. Cameron
7452414;Renata Dutra Braga
7453431;John N. Dowling
6936369;George Hripcsak
7074490;Wendy Webber Chapman
7451994;James P. Turley
6966327;Jiajie Zhang
7291014;Juliana J. Brixey
7452263;David J. Robinson
7452718;Johanna H. M. Zwetsloot-Schonk
6935967;Pieter J. Toussaint
7454079;Theodora P. M. Vliet Vlieland
7454078;John Verhoef
6802827;Hein Putter
7452929;Jan Aasly
7452928;Gustav Mikkelsen
7184106;Elizabeth M. Borycki
7454980;Michael Bainbridge
7372539;Mowafa Said Househ
7287857;André Kushniruk
7285702;David W. Bates
7455204;Benjamin Turner
7451696;Ole K. Hejlesen
7451695;Søren Plougmann
7213140;David Kerr
7451697;David A. Cavan
7455345;Gyorgy Simon
6773098;Harri Oinas-Kukkonen
7455539;Katarina Segerståhl
7211087;Blanca Gallego
7455636;Georgina Kennedy
6938198;Antoine Geissbühler
7453099;Maryati Mohd. Yusof
6870732;Anastasia Papazafeiropoulou
6775261;Lampros K. Stergioulas
7452943;Evelyn J. S. Hovenga
7456360;Lynne C. Messer
7456363;Rich Wooldredge
7456361;Heather Parnell
7456362;Renee Huffaker
7456364;Aimee Wilkin
7456674;Margaret J. Rhee
7456696;Van Korenegay
7456743;Steven Wyman
7165492;Scott W. Campbell
7456755;Johannes Bjelland
6774214;Rich Ling
7456756;Pål Roe Sundsøy
6965426;Alice Robbin
7456970;John Michael Roberts
6885364;Sharon Strover
6774849;Marcus Schulzke
7457115;Rebecca Grant
6964637;Robin Peek
6966877;Hamid R. Ekbia
6966677;Lisa Covi
7457276;Tracy L. M. Kennedy
6774904;Vili Lehdonvirta
6969211;Dmitri Williams
7169501;Rabindra A. Ratan
6758733;Dimitris Apostolou
7084942;Ali Salmasnia
6797593;Hadi Mokhtari
7457320;Ehsan Khakbazan
7457319;Hadi Mosadegh
7457336;Kok Poh Yee
7199943;Rosnah Mohd. Yusuff
7244617;Sara Saberi
7457472;Stephen N. Zilles
7457521;Bernd Hindel
7457631;Arthur Sorkin
7457490;Rommert J. Casimir
7183231;J. Dana Eckart
7457715;Yves L. Noyelle
6783546;Richard P. Gabriel
7457935;Siegfried Oppermann
7457934;Adrian Avenarius
6858421;Robert Biddle
6871706;G. Alan Creak
7457651;Daniel J. Salomon
7458065;Fernando Mejia
7457544;Babak Dehbonei
7458118;Zerksis D. Umrigar
6783547;Sonya E. Keene
7457779;Eric B. Levy
6864497;John M. Prager
6826448;Qiang Sun
6875852;Yuting Chen
7458426;Tantan Liu
6768296;Gagan Agrawal
7357858;Shuling Wang
6908960;Zongyan Qiu
7121545;Qin Shu
6819786;Yue Kou
6777822;Ge Yu 0001
6798706;Derong Shen
6819785;Tiezheng Nie
6834703;Xite Wang
6781605;Mei Bai
7102249;Savas Konur
6823868;Yunpeng Wang
7458623;Wanli Dong
7458963;Stephen Manortey
7458962;John S. Lawson
7417827;W. J. Padgett
7458969;Michele D. Nichols
6756949;Jin Wang
6958890;Devashish Das
6804204;Yong Chen
7459061;Crispian Sievenpiper
6874281;Shiyu Zhou
6957688;Aarnout Brombacher
6800689;Kaibo Wang
6799415;Hang Dong
6785286;Nan Chen
7375435;Y. T. Tai
7010532;Wen Lea Pearn
7459150;Yuan-An Wang
6972762;Yu-Wen Wu
7459175;Duc-Lung Vu
6785812;Bay Vo
6785810;Dang Nguyen 0002
7240793;Rassoul Noorossana
7374056;Kamyar Sabri-Laghaie
7459292;Yuan-Jung Chang
7243218;Shu-Kai S. Fan
7459293;Nafy Aidara
7459367;Majid Jalili 0002
6799316;Amirhossein Amiri
6957161;David W. Coit
6957791;Yisha Xiang
7375832;Zhicheng Zhu
7459217;Yajuan Chen
7219381;Jeffrey B. Birch
7089831;William H. Woodall
6776975;Jiju Antony
7459420;B. K. Bhattacharyay
7250389;Prasun Das
7459419;Sanjit Ray
7459083;G. Geoffrey Vining
7459425;Laura J. Freeman
7126600;Fugee Tsung
7243384;Byung Rae Cho
7244827;Paul L. Goethals
7459524;Chiara Scrosati
7459523;Pier Giovanni Bissiri
6802403;Antonio Pievatolo
6802401;Raffaele Argiento
7459537;Yuanchen Fang
7459536;Huyang Xu
7184010;Nasser Fard
6960396;Fu-Kwun Wang
7459561;Zilda de Castro Silveira
7459560;Marcelo Guimarães Morello
6959868;Kátia Lucchesi Cavalca
7459713;Alessandra Giovagnoli
7057714;Daniele Romano
7459092;Richard Osei-Aning
6819726;Muhammad Riaz
6837807;Saddam Akber Abbasi
6923216;Ahmed Mustafa
6818690;Nor Kamariah Noordin
7459948;Ayyoub Akbari
7459947;Ng Chee Kyun
7459946;Alaa M. Baker
6764309;Burak Kantarci
7360062;Conor McArdle
7359918;Liam P. Barry
7360063;Daniele Tafani
6764405;Junseok Hwang
7268336;Ibrahim T. Okumus
7268337;Haci A. Mantar
6771415;Steve J. Chapin
7264966;Hashem Hashemi Najaf-abadi
6762384;Hamid Sarbazi-Azad
7241064;Ban Kawas
7130274;Aurélie Thiele
7460375;Matthias G. Wichmann
7240179;Frank Meisel
7419946;Stefano Pagliarani
7054931;Tiziano Vargiolu
7378086;Jong-Yoon Kim
6851285;Stanley B. Gershwin
7066939;André Scholz
7246170;Daniel Schubert
7055475;Gerhard Wäscher
7046197;Antoine Jouglet
7028025;Emmanuel Néron
7460481;Ismaila Abderhamane Ndiaye
7128957;Sönke Hartmann
7046319;Andreas Drexl
7056304;Dirk Briskorn
6911094;Carlos Henggeler Antunes
7460585;E. M. Duarte
7460583;Maria do Castelo Gouveia
6911374;Luis C. Dias
7460586;E. M. Tenreiro
7460584;M. A. Mota
7054873;Karl Inderfurth
6789490;Roy D. Dowsing
7274140;Tong He
7364735;Weilin Huang
7251996;Yu Qiao 0001
6925854;Aristidis Likas
6925880;Dimitris Tzikas
6860616;Nikolas P. Galatsanos
6820582;Ajay Kumar 0001
6859905;Yingbo Zhou
7433723;Luís Ducla Soares
6859011;Fernando Pereira 0001
6982119;Liang Zheng 0001
6926857;Shengjin Wang
6908887;Qi Tian 0001
7177099;Lavdie Rada
7460883;Ali Ozgur Argunsah
7155687;Müjdat Çetin
7397648;Muhammad Usman Ghani
7175981;Tolga Tasdizen
7002961;Ertunc Erdil
6844886;Devrim Ünay
6753730;Armin B. Cremers
7461201;Simone Frintrop
6780542;Lei Zhu
7232545;Dominik A. Klein
7238935;Zhiguo Cao
6859649;Guodong Guo
6777917;Yun Fu 0001
7237510;Janusz Konrad
6858272;Prakash Ishwar
7461281;Zhuang Li
7461340;Piotr S. Windyga
7461491;Marcus J. Nadenau
7100222;Murat Kunt
7461492;Julien Reichel
6971647;Jianhua Lin
6803875;Qian Shi
6761183;Dieter W. Fellner
7461552;Marcus Held
7461553;Jens Ketterer
7461551;Jan Puzicha
7208542;Roger D. Hersch
7461559;Vahid Babaei
6937675;Dipti Prasad Mukherjee
6935937;Scott T. Acton
6859360;Fanglin Chen
6859362;Jie Zhou 0001
6780504;Chunyu Yang
7156522;Seok-Ho Chang
6779086;Weiming Hu
6780587;Liang Wang 0001
7461792;Huazhong Ning
6825966;Josef Bigün
7461864;Stefan Fischer 0005
7461863;Benoît Duc
7154178;Wujing Li
6821232;Minghui Wang
6821038;Bo Gu
7154180;Minyun Zhu
6927778;Yan Yan 0002
6982171;Stefan Winkler 0001
7461860;Wei Wang 0108
6860686;Nicu Sebe
7462034;Rachel Tappenden
7462033;Peter Renaud
7462032;Ian D. Coope
7462031;Robert L. Broughton
6812150;Craig Gotsman
6864821;Nur Arad
6929401;Christophoros Nikou
6798441;Junyan Wang
6928684;Kap Luk Chan
7462395;Gaoang Wang
7462397;Farron Wallace
7462396;Craig S. Rose
6836841;Jenq-Neng Hwang
7461260;Che-Chun Su
7460864;Lawrence K. Cormack
6996927;Luminita A. Vese
7093678;Carole Le Guyader
7237203;Ann Dooms
7451158;Adriaan Barri
6764723;Peter Schelkens
