:START_ID;:END_ID;pages:string;volume:string;year:int;Column1
821832;9047272;563-571;46;2015;821832
822359;9047272;127-134;42;2011;822359
822396;9047272;396-398;40;2009;822396
822528;9047272;1222-1223;39;2008;822528
822664;9047272;29-34;64;2017;822664
822707;9047272;292-300;44;2013;822707
822835;9047272;1281-1292;40;2009;822835
822975;9047272;794-801;44;2013;822975
823000;9047272;382-393;45;2014;823000
823139;9047272;1336-1347;44;2013;823139
823223;9047272;672-677;38;2007;823223
823421;9047272;746-749;38;2007;823421
823424;9047272;959-1012;38;2007;823424
823556;9047272;1136-1145;37;2006;823556
823653;9047272;430-438;38;2007;823653
823698;9047272;1006-1009;42;2011;823698
823776;9047272;975-980;39;2008;823776
823861;9047272;1233;45;2014;823861
823976;9047272;1260-1267;44;2013;823976
824012;9047272;1070-1081;38;2007;824012
824030;9047272;1363-1365;39;2008;824030
824051;9047272;474-481;38;2007;824051
824108;9047273;445-456;39;2002;824108
824110;9047273;257-269;37;2000;824110
824192;9047273;33-41;25;1993;824192
824291;9047273;273-280;26;1994;824291
824505;9047273;225-230;33;1998;824505
824545;9047273;187-195;10;1986;824545
824597;9047273;119-131;26;1994;824597
824767;9047273;55-74;34;1998;824767
824891;9047273;196-205;44;2007;824891
824963;9047273;503-511;39;2002;824963
825229;9047273;167-176;28;1995;825229
825250;9047273;795-804;41;2004;825250
825296;9047273;419-429;40;2003;825296
825327;9047273;353-363;44;2007;825327
825344;9047273;958-970;54;2017;825344
825682;9047273;149-157;23;1992;825682
825747;9047273;359-370;52;2015;825747
825801;9047273;21-31;9;1985;825801
825850;9047273;756-766;43;2006;825850
826490;9047275;319-345;39;2008;826490
826829;9047275;903-926;63;2016;826829
826833;9047275;317-360;67;2017;826833
826893;9047275;443-470;42;2009;826893
826942;9047275;135-159;24;2003;826942
826974;9047275;5-20;21;2002;826974
827017;9047275;305-324;35;2006;827017
827146;9047275;53-79;12;1999;827146
827163;9047275;413-422;60;2015;827163
827251;9047275;157-180;62;2015;827251
827398;9047275;113-133;46;2010;827398
827433;9047275;563-595;69;2018;827433
827498;9047275;673-717;71;2018;827498
827528;9047275;323-346;62;2015;827528
827641;9047275;251-268;25;2003;827641
827716;9047275;63-83;34;2006;827716
827751;9047275;213-239;49;2011;827751
827824;9047275;493-516;57;2014;827824
827916;9047275;531-569;70;2018;827916
827940;9047275;207-226;53;2012;827940
828114;9047276;73-86;7;2010;828114
828226;9047276;168-180;3;2005;828226
828309;9047277;3557-3568;64;2012;828309
828407;9047277;1059-1075;74;2017;828407
828451;9047277;66-68;77;2019;828451
828487;9047277;1547-1553;66;2013;828487
828505;9047277;360-368;74;2017;828505
828727;9047277;2723-2733;59;2010;828727
828831;9047277;481-493;72;2016;828831
828872;9047277;263-283;77;2019;828872
828964;9047277;518-526;64;2012;828964
828999;9047277;2215-2235;59;2010;828999
829182;9047277;1559-1567;59;2010;829182
829206;9047277;284-314;76;2018;829206
829232;9047277;818-829;67;2014;829232
829321;9047277;89-103;70;2015;829321
829328;9047277;266-280;74;2017;829328
829442;9047277;889-899;55;2008;829442
829500;9047277;739-750;63;2012;829500
829526;9047277;2257-2271;71;2016;829526
829666;9047277;21-27;53;2007;829666
829870;9047277;717-728;53;2007;829870
830054;9047277;3606-3617;61;2011;830054
830079;9047277;1155-1168;63;2012;830079
830241;9047277;3414-3424;64;2012;830241
830278;9047277;1154-1161;54;2007;830278
830324;9047277;2779;56;2008;830324
830336;9047277;2829-2842;61;2011;830336
830375;9047277;75-88;65;2013;830375
830511;9047277;1441-1450;56;2008;830511
830524;9047277;180-205;69;2015;830524
830542;9047277;918-926;53;2007;830542
830568;9047277;225-232;59;2010;830568
830617;9047277;2716-2723;56;2008;830617
830838;9047277;381-390;71;2016;830838
830940;9047277;1164-1169;55;2008;830940
830999;9047277;572-578;64;2012;830999
831024;9047277;255-267;63;2012;831024
831174;9047277;1464-1478;71;2016;831174
831232;9047277;2431-2443;58;2009;831232
831295;9047277;1895-1905;55;2008;831295
831469;9047277;3029-3037;56;2008;831469
831642;9047277;671-676;52;2006;831642
831852;9047277;1339-1348;53;2007;831852
832095;9047277;3317-3330;75;2018;832095
832225;9047277;1519-1528;51;2006;832225
832367;9047277;2047-2055;74;2017;832367
832407;9047277;3138-3149;56;2008;832407
832424;9047277;985-998;63;2012;832424
832737;9047277;2235-2239;62;2011;832737
832788;9047277;833-842;55;2008;832788
833031;9047277;1128-1137;56;2008;833031
833217;9047277;1682-1691;57;2009;833217
833247;9047277;2200-2208;62;2011;833247
833262;9047277;86-100;68;2014;833262
833275;9047277;690-696;56;2008;833275
833303;9047277;413-435;53;2007;833303
833631;9047277;311-322;77;2019;833631
833649;9047277;2735-2745;75;2018;833649
833671;9047277;633-642;64;2012;833671
833683;9047277;668-676;62;2011;833683
833691;9047277;1424;63;2012;833691
834127;9047277;3730-3743;61;2011;834127
834188;9047277;296-297;59;2010;834188
834295;9047277;1662-1671;58;2009;834295
834306;9047277;199-208;77;2019;834306
834419;9047278;1-13;876;1983;834419
834451;9047278;1-24;5997;2010;834451
834486;9047278;1-2;241;1971;834486
834490;9047278;1-8;4928;2007;834490
834552;9047278;1-12;951;1985;834552
834614;9047278;1-6;1586;1994;834614
834768;9047278;1-15;6497;2012;834768
834963;9047278;1-8;2946;2000;834963
835031;9047278;1-17;6312;2011;835031
835228;9047278;1-14;5727;2010;835228
835258;9047278;1-26;6021;2010;835258
835299;9047278;1-5;596;1973;835299
835324;9047278;1-23;7266;2014;835324
835435;9047278;1-24;7267;2014;835435
835480;9047278;1-18;1949;1996;835480
835590;9047278;1-8;5758;2010;835590
835680;9047278;1-12;1536;1993;835680
835819;9047278;1-26;5557;2009;835819
835884;9047278;1-57;6373;2011;835884
836384;9047278;1-7;7686;2015;836384
836514;9047278;1-66;5760;2010;836514
837143;9047278;1-5;6671;2012;837143
837187;9047278;1;461;1973;837187
837244;9047278;1-61;4108;2005;837244
837354;9047278;1-17;1276;1991;837354
837355;9047278;1-42;5059;2008;837355
837497;9047278;1-25;1738;1994;837497
837504;9047278;1-34;1113;1989;837504
837520;9047278;1-33;3216;2001;837520
837579;9047278;1-15;6807;2012;837579
837780;9047278;1-8;7740;2016;837780
837829;9047278;1-9;6843;2013;837829
838171;9047278;1-11;4106;2005;838171
838257;9047278;1-3;702;1974;838257
838358;9047278;1-6;6540;2012;838358
838447;9047278;1-24;3034;2001;838447
838473;9047278;1-51;5281;2008;838473
838481;9047278;1-42;5228;2008;838481
838488;9047278;1-11;7750;2016;838488
838537;9047278;1-24;7953;2016;838537
838640;9047278;1-38;733;1977;838640
838795;9047278;1-73;1801;1995;838795
838879;9047278;1-9;3554;2003;838879
838950;9047278;1-65;4497;2006;838950
838952;9047278;1-8;1958;1996;838952
839120;9047278;1-32;1206;1991;839120
839169;9047278;1-15;5169;2008;839169
839315;9047278;1-23;2351;1998;839315
839317;9047278;1-18;6038;2010;839317
839571;9047278;1-6;4735;2006;839571
839690;9047278;1-9;6186;2011;839690
839703;9047278;1-62;4997;2007;839703
839731;9047278;1-6;2610;1999;839731
839742;9047278;1-15;5204;2008;839742
839774;9047278;1-19;5913;2010;839774
839842;9047278;1-20;1899;1997;839842
839881;9047278;1-10;8359;2018;839881
839919;9047278;1-12;549;1973;839919
839957;9047278;1-11;178;1971;839957
840221;9047278;1-8;6361;2011;840221
840394;9047278;1-19;3618;2003;840394
840423;9047278;1-5;8270;2017;840423
840426;9047278;1-12;6754;2012;840426
840444;9047278;1-9;5343;2008;840444
840448;9047278;1-2;111;1971;840448
840468;9047278;1-15;2845;2000;840468
840528;9047278;1-15;7625;2015;840528
840603;9047278;1-4;47;1970;840603
840646;9047278;1-17;4956;2007;840646
840853;9047278;1-2;291;1972;840853
840892;9047278;1-42;2769;2000;840892
840952;9047278;1-2;1149;1990;840952
841056;9047278;1-4;927;1984;841056
841138;9047278;1-83;4631;2006;841138
841210;9047278;1-5;3043;2001;841210
841327;9047278;1-9;5030;2007;841327
841422;9047278;1-9;4789;2006;841422
841446;9047278;1-22;6681;2012;841446
841571;9047278;1-32;4533;2006;841571
841696;9047278;1-12;5148;2008;841696
841701;9047278;1-43;2074;1997;841701
841826;9047278;1-45;1768;1995;841826
841928;9047278;1-2;134;1971;841928
841997;9047278;1-10;7982;2016;841997
841998;9047278;1-50;8499;2019;841998
842046;9047278;1-17;4725;2006;842046
842070;9047278;1-5;388;1972;842070
842184;9047278;1-6;2503;1999;842184
842353;9047278;1-87;5440;2009;842353
842394;9047278;1-8;3431;2002;842394
842401;9047278;1-19;7445;2015;842401
842547;9047278;1-12;1354;1992;842547
842570;9047278;1-23;1710;1994;842570
842721;9047279;1-3;20;2017;842721
842890;9047279;449-474;19;2016;842890
842958;9047279;797-813;20;2017;842958
842965;9047279;187-208;6;2003;842965
843373;9047280;379-391;64;2016;843373
843490;9047280;119-134;31;2005;843490
843495;9047280;117-136;34;2006;843495
843534;9047280;77-80;12;1995;843534
843542;9047280;8-17;62;2015;843542
843841;9047280;135-144;23;2001;843841
843938;9047280;129-134;39;2007;843938
843971;9047280;157-164;14;1996;843971
844129;9047280;161-;71;2018;844129
844335;9047280;263-272;53;2012;844335
844642;9047280;3-14;49;2011;844642
844697;9047280;207-216;45;2009;844697
844818;9047280;13-22;27;2003;844818
844845;9047280;35-49;60;2014;844845
844951;9047280;293-300;40;2008;844951
844974;9047280;235-248;55;2013;844974
844980;9047280;181-190;43;2009;844980
845113;9047280;49-58;4;1991;845113
845194;9047281;70-83;17;2010;845194
845226;9047281;124-136;15;2008;845226
845354;9047281;100-110;18;2011;845354
845390;9047281;93-100;12;2005;845390
845494;9047281;94-102;10;2003;845494
845595;9047282;130-154;6;2016;845595
845601;9047282;124-138;5;2015;845601
845706;9047283;1-4;7;1997;845706
845724;9047283;1-26;16;2006;845724
845753;9047283;119-140;19;2009;845753
845862;9047283;473-484;7;1997;845862
845900;9047283;263-266;12;2002;845900
845980;9047283;277-278;22;2012;845980
846007;9047283;5-20;7;1997;846007
846167;9047283;219-234;9;1999;846167
846208;9047283;443-460;23;2013;846208
846267;9047283;595-608;21;2011;846267
846270;9047283;583-616;11;2001;846270
846403;9047283;161-183;18;2008;846403
846462;9047285;731-759;98;2004;846462
846597;9047285;215-240;90;2001;846597
846598;9047285;337-345;95;2003;846598
846675;9047285;669-690;89;2001;846675
846774;9047285;569-595;132;2016;846774
846827;9047285;249-272;81;1998;846827
847126;9047285;315-342;136;2017;847126
847184;9047285;177-188;123;2013;847184
847234;9047285;643-689;137;2017;847234
847317;9047285;143-164;101;2005;847317
847406;9047285;457-480;105;2007;847406
847420;9047285;631-642;103;2006;847420
847593;9047285;1-51;93;2002;847593
847654;9047285;209-231;109;2008;847654
847891;9047285;445-456;104;2006;847891
847943;9047285;709-726;102;2006;847943
847944;9047285;685-700;124;2013;847944
848034;9047285;913-938;140;2018;848034
848061;9047285;819-856;137;2017;848061
848432;9047286;27;55;2000;848432
848469;9047286;1-4;61;2002;848469
848526;9047286;63-80;99;2014;848526
848629;9047287;88-90;20;2003;848629
848644;9047287;274-276;21;2004;848644
848663;9047287;3-;17;2000;848663
848877;9047287;484-490;23;2006;848877
848930;9047287;112-122;24;2007;848930
848950;9047287;50-60;13;1996;848950
849023;9047288;44-53;30;2013;849023
849086;9047287;8-13;19;2002;849086
849435;9047288;21-31;31;2014;849435
849629;9047287;4-5;27;2010;849629
849639;9047287;21-34;8;1991;849639
849660;9047287;69-;18;2001;849660
849960;9047287;102-103;9;1992;849960
850002;9047287;333;25;2008;850002
850036;9047288;60-69;30;2013;850036
850176;9047287;38-53;26;2009;850176
850274;9047287;106-107;26;2009;850274
850393;9047287;96-;18;2001;850393
850493;9047288;55-62;35;2018;850493
850547;9047287;455;21;2004;850547
850629;9047288;103-104;34;2017;850629
850780;9047289;;22;2012;850780
850794;9047289;;23;2013;850794
850848;9047289;;23;2013;850848
850870;9047289;1105-1113;14;2004;850870
850876;9047289;421-434;11;2001;850876
851403;9047289;1-14;26;2016;851403
851468;9047289;2555-2578;14;2004;851468
851486;9047289;1643-1652;12;2002;851486
851553;9047289;3109-3125;17;2007;851553
851566;9047289;227-242;17;2007;851566
851873;9047289;;22;2012;851873
851886;9047289;1845-1863;18;2008;851886
851903;9047289;1719-1726;21;2011;851903
852034;9047289;2043-2046;21;2011;852034
852041;9047289;239-268;16;2006;852041
852250;9047289;1-11;26;2016;852250
852269;9047289;;24;2014;852269
852323;9047289;3579-3590;13;2003;852323
852400;9047289;755-778;18;2008;852400
852678;9047289;;22;2012;852678
852913;9047289;1-11;27;2017;852913
852992;9047289;;25;2015;852992
853216;9047289;;24;2014;853216
853226;9047289;1425-1433;18;2008;853226
853277;9047289;;24;2014;853277
853374;9047289;409-412;20;2010;853374
853526;9047289;575-585;21;2011;853526
853553;9047289;3181-3194;21;2011;853553
853563;9047289;1-11;28;2018;853563
853792;9047289;1-18;26;2016;853792
853962;9047289;;24;2014;853962
854118;9047289;;26;2016;854118
854325;9047289;263-274;18;2008;854325
854333;9047289;2093-2105;19;2009;854333
854341;9047289;1637-1643;21;2011;854341
854352;9047289;;22;2012;854352
854384;9047289;1309-1320;12;2002;854384
854418;9047289;381-389;20;2010;854418
854520;9047289;1395-1403;14;2004;854520
854704;9047289;1493-1501;15;2005;854704
854774;9047289;2141-2148;17;2007;854774
854781;9047289;2885-2892;14;2004;854781
854993;9047289;2625-2677;17;2007;854993
855019;9047289;1407-1425;21;2011;855019
855048;9047289;2959-2971;15;2005;855048
855091;9047289;3585-3616;20;2010;855091
855356;9047289;2071-2095;20;2010;855356
855462;9047289;2713-2719;16;2006;855462
855472;9047289;2887-2902;16;2006;855472
855557;9047289;2481-2487;21;2011;855557
855730;9047290;157-175;22;2010;855730
855892;9047290;91-106;17;2005;855892
856109;9047290;313-329;22;2010;856109
856151;9047290;1-42;13;2001;856151
856161;9047290;335-348;26;2014;856161
856241;9047291;120-129;3;2017;856241
856280;9047291;44-49;1;2015;856280
856496;9047292;;67;2016;856496
856500;9047292;291-295;64;2013;856500
856544;9047292;37-44;63;2012;856544
856853;9047294;914-920;19;2005;856853
856907;9047294;2378-2413;31;2017;856907
856936;9047294;629-649;22;2008;856936
857028;9047294;548-564;6;1993;857028
857084;9047294;448-451;4;1991;857084
857213;9047294;526-530;1;1988;857213
857362;9047294;1476-1485;29;2015;857362
857377;9047294;568-577;20;2006;857377
857951;9047294;24-29;6;1993;857951
858001;9047294;631-641;6;1993;858001
858014;9047294;1527-1558;22;2008;858014
858057;9047294;110-113;18;2004;858057
858062;9047294;240-253;31;2017;858062
858130;9047294;233-248;32;2018;858130
858255;9047294;172-183;7;1994;858255
858289;9047294;655-663;11;1998;858289
858337;9047294;1584-1596;24;2010;858337
858462;9047294;714-725;31;2017;858462
858729;9047294;2156-2162;23;2010;858729
858759;9047294;913-919;20;2006;858759
858847;9047294;223-229;14;2001;858847
858944;9047294;90-101;7;1994;858944
859000;9047294;1009-1022;23;2009;859000
859281;9047295;163-184;6;2012;859281
859301;9047295;221-239;1;2007;859301
859418;9047296;361-371;3;2012;859418
859556;9047297;281-288;15;2000;859556
859876;9047297;218-233;32;2017;859876
859881;9047297;74-86;27;2012;859881
859902;9047297;1-2;7;1992;859902
859967;9047297;29-54;13;1998;859967
860058;9047297;114-117;4;1989;860058
860065;9047297;84-87;2;1987;860065
860442;9047297;160;2;1987;860442
860554;9047297;195;8;1993;860554
860789;9047298;942-959;12;2018;860789
860888;9047298;137-152;4;2010;860888
860969;9047298;445-463;8;2014;860969
860981;9047298;345-371;6;2012;860981
860995;9047298;709-724;9;2015;860995
861065;9047300;221;4;1993;861065
861225;9047300;31-35;4;1993;861225
861267;9047300;61-66;6;1995;861267
861462;9047302;96-106;1;2010;861462
861474;9047302;104-113;4;2013;861474
861476;9047302;56-73;6;2015;861476
861592;9047302;46-60;3;2012;861592
861598;9047302;1-19;7;2016;861598
861792;9047304;501-538;80;2011;861792
861845;9047304;2213-2239;76;2007;861845
861937;9047304;2439-2459;81;2012;861937
862155;9047304;585-603;81;2012;862155
862533;9047304;893-901;66;1997;862533
862570;9047304;1233-1236;78;2009;862570
862575;9047304;1287-1301;80;2011;862575
862629;9047304;749-765;68;1999;862629
862703;9047304;3009-3027;85;2016;862703
862777;9047304;845-865;76;2007;862777
862802;9047304;2035-2041;74;2005;862802
862918;9047304;507;76;2007;862918
862939;9047304;1019-1036;80;2011;862939
863002;9047304;385-388;68;1999;863002
863479;9047304;1345-1364;73;2004;863479
863582;9047304;389-410;74;2005;863582
863895;9047304;1793-1800;79;2010;863895
863933;9047304;397-418;86;2017;863933
863937;9047304;2259-2279;80;2011;863937
864181;9047304;1913-1934;87;2018;864181
864332;9047304;1015-1024;75;2006;864332
864413;9047305;40-57;1;2009;864413
864424;9047305;19-36;3;2011;864424
864497;9047305;29-44;1;2009;864497
864608;9047306;;1;2014;864608
864769;9047307;213-228;16;2001;864769
864861;9047307;259-324;18;2003;864861
864981;9047307;335-380;32;2017;864981
865087;9047307;1-5;12;1997;865087
865149;9047308;144-159;1;2008;865149
865309;9047310;570836:1-570836:13;2015;2015;865309
865611;9047311;81-84;3;2012;865611
865696;9047311;46-65;6;2015;865696
865716;9047312;82-99;67;2010;865716
865884;9047312;26-56;68;2011;865884
865920;9047312;69-75;72;2015;865920
866078;9047313;239-263;13;1999;866078
866161;9047313;37-64;16;2001;866161
866287;9047313;179-205;6;1995;866287
866716;9047314;137-151;23;2008;866716
866749;9047314;486-501;32;2017;866749
866875;9047315;;12;2011;866875
866915;9047316;69-88;3;2014;866915
867044;9047316;1-2;4;2015;867044
867347;9047317;2292-2304;2005;2005;867347
867591;9047317;2002-2009;2004;2004;867591
867678;9047317;153;2013;2013;867678
867688;9047317;115-121;2002;2002;867688
867734;9047317;56;2017;2017;867734
867770;9047317;;2006;2006;867770
867786;9047317;;2008;2008;867786
867824;9047317;49;2013;2013;867824
867905;9047317;3;2014;2014;867905
867933;9047317;;2008;2008;867933
868091;9047317;70;2017;2017;868091
868093;9047317;;2010;2010;868093
868117;9047317;;2007;2007;868117
868516;9047317;;2007;2007;868516
868646;9047317;;2010;2010;868646
868666;9047317;1603-1616;2005;2005;868666
868800;9047317;1064-1073;2003;2003;868800
869006;9047317;2397-2399;2004;2004;869006
869041;9047317;;2009;2009;869041
869075;9047317;163;2014;2014;869075
869204;9047317;1163-1176;2004;2004;869204
869282;9047317;;2011;2011;869282
869292;9047317;16;2017;2017;869292
869442;9047317;;2006;2006;869442
869465;9047317;207;2012;2012;869465
869647;9047317;;2008;2008;869647
869707;9047317;;2008;2008;869707
869840;9047317;;2007;2007;869840
870022;9047317;;2008;2008;870022
870291;9047317;26;2012;2012;870291
870373;9047317;;2011;2011;870373
870589;9047318;37-43;28;1986;870589
870889;9047318;189-198;43;1991;870889
